uuid,class_name,class_tag,instructors,term,session,start_time,end_time,start_date,end_date,room,addr,days,class_number,course_id,consent,enrolled,description,joint_offerings,q_report,school,department,subject,location,units,course_component,grading_basis,cross_reg,exam/final_deadline,class_capacity,class_notes,course_notes,recommended_prep,course_requirements,waitlist
1a4cd313d2fe47d1962ad59633ef883b,Special Projects,AFVS 91R,['Matt Saunders'],2023 Fall,Full Term,,,9/5/2023,12/5/2023,Location:TBA3,"https://www.google.com/maps?saddr=Current+Location&daddr=0,0&dirflg=w",,14443,117193,Instructor,,Open to a limited number of students who wish to carry out a special project under supervision. Students wishing to enroll in AFVS 91R must find a member of the faculty to advise the project and submit an application to the Director of Undergraduate Studies.,,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=AFVS+91,Faculty of Arts & Sciences,"['Art', 'Film', 'and Visual Studies']","['Art', 'Film', 'and Visual Studies']",Cambridge Campus,4,Tutorial,FAS Letter Graded,Available for Harvard Cross Registration, 12/18/2023 2:00 PM,No Limit,,Letter-graded only. Special Project tutorials are led by individual faculty members; however the Director of Undergraduate Studies approves AFVS 91R in the student's Crimson Cart.,,,
cb9db171003f42ae979640fe64b14302,Special Projects,AFVS 91R,['Matt Saunders'],2024 Spring,Full Term,,,1/22/2024,4/24/2024,Location:TBA3,"https://www.google.com/maps?saddr=Current+Location&daddr=0,0&dirflg=w",,13787,117193,Instructor,,Open to a limited number of students who wish to carry out a special project under supervision. Students wishing to enroll in AFVS 91R must find a member of the faculty to advise the project and submit an application to the Director of Undergraduate Studies.,,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=AFVS+91,Faculty of Arts & Sciences,"['Art', 'Film', 'and Visual Studies']","['Art', 'Film', 'and Visual Studies']",Cambridge Campus,4,Tutorial,FAS Letter Graded,Available for Harvard Cross Registration,,No Limit,,Letter-graded only. Special Project tutorials are led by individual faculty members; however the Director of Undergraduate Studies approves AFVS 91R in the student's Crimson Cart.,,,
71ad4936bf5249558ae5120559d00f12,Tutorial - Sophomore Year,AFVS 97,['Sharon Harper'],2024 Spring,Full Term,6:00pm,8:00pm,1/22/2024,4/24/2024,Location:TBA3,"https://www.google.com/maps?saddr=Current+Location&daddr=0,0&dirflg=w",['Th'],13792,113968,Instructor,0/25,"A tutorial course on the foundations and subjects of Art, Film and Visual Studies, encompassing Film, Video and Animation; Studio Art and Photography; Film Studies; Environmental Studies; Design; and Curatorial Studies, including the work of both the Harvard Film Archive and the Carpenter Center for the Visual Arts.   Supported by readings, projects and screenings, the tutorial is taught by a rotation of the regular and visiting faculty.",,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=AFVS+97,Faculty of Arts & Sciences,"['Art', 'Film', 'and Visual Studies']","['Art', 'Film', 'and Visual Studies']",Cambridge Campus,4,Tutorial,FAS Letter Graded,Not Available for Cross Registration, 5/11/2024 9:00 AM,,,"Required of all AFVS concentrators during their first full term in the concentration, ordinarily sophomore spring.",,,
07fc1c1fa3ed4bd496bed12880f24926,Tutorial - Junior Year,AFVS 98R,['Matt Saunders'],2023 Fall,Full Term,,,9/5/2023,12/5/2023,Location:TBA3,"https://www.google.com/maps?saddr=Current+Location&daddr=0,0&dirflg=w",,14439,110715,Instructor,,"This research-based writing workshop is required for all AFVS undergraduate concentrators in the film and visual studies curricular area. Please consult with the Director of Undergraduate Studies for more information prior to enrolling. 
For concentrators in the film/video or studio art curricular areas, this tutorial offers individual instruction in subjects of special interest that cannot be studied in regular courses. Film/video or studio concentrators wishing to take a tutorial in their junior year must find a member of the faculty to advise the project and submit an application to the Director of Undergraduate Studies.",,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=AFVS+98,Faculty of Arts & Sciences,"['Art', 'Film', 'and Visual Studies']","['Art', 'Film', 'and Visual Studies']",Cambridge Campus,4,Tutorial,FAS Letter Graded,Not Available for Cross Registration, 12/13/2023 2:00 PM,No Limit,,Letter-graded only. The Director of Undergraduate Studies approves AFVS 98 in the student's Crimson Cart.,,,
7c322648377644348f00103918d91d3d,Tutorial - Junior Year,AFVS 98R,['Matt Saunders'],2024 Spring,Full Term,,,1/22/2024,4/24/2024,Location:TBA3,"https://www.google.com/maps?saddr=Current+Location&daddr=0,0&dirflg=w",,13783,110715,Instructor,0/5,"This research-based writing workshop is required for all AFVS undergraduate concentrators in the film and visual studies curricular area. Please consult with the Director of Undergraduate Studies for more information prior to enrolling. 
For concentrators in the film/video or studio art curricular areas, this tutorial offers individual instruction in subjects of special interest that cannot be studied in regular courses. Film/video or studio concentrators wishing to take a tutorial in their junior year must find a member of the faculty to advise the project and submit an application to the Director of Undergraduate Studies.",,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=AFVS+98,Faculty of Arts & Sciences,"['Art', 'Film', 'and Visual Studies']","['Art', 'Film', 'and Visual Studies']",Cambridge Campus,4,Tutorial,FAS Letter Graded,Not Available for Cross Registration,,,,Letter-graded only. The Director of Undergraduate Studies approves AFVS 98 in the student's Crimson Cart.,,,
d60c36396ba54165ac878df689475d41,Tutorial - Senior Year (Thesis/Senior Project),AFVS 99A,['Matt Saunders'],2023 Fall,Full Term,,,9/5/2023,12/5/2023,Location:TBA3,"https://www.google.com/maps?saddr=Current+Location&daddr=0,0&dirflg=w",,14449,117196,Instructor,,"All students wishing to undertake an AFVS 99 project, either a senior thesis or senior project, must have permission of the project adviser, chosen by the student, before being considered. The Director of Undergraduate Studies and the AFVS Honors Board must approve all AFVS 99 projects and theses in advance.  Part one of a two part series.",,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=AFVS+99,Faculty of Arts & Sciences,"['Art', 'Film', 'and Visual Studies']","['Art', 'Film', 'and Visual Studies']",Cambridge Campus,4,Tutorial,FAS Letter Graded,Not Available for Cross Registration, 12/18/2023 2:00 PM,No Limit,FALL 2023: Students doing a studio thesis will attend course meetings for AFVS 99  every other Tuesday from 6pm to 8pm. Meetings to be determined for students doing a film/video thesis or film and visual studies thesis ,"The first term of the AFVS 99: Senior Thesis/Project should always be AFVS 99A. If you are beginning your thesis or project off-cycle, meaning, in the spring term, enroll in AFVS 99A. Optional for senior concentrators, required for Joint Concentrators. Students must be enrolled in AFVS 99 to do a thesis. Students should arrange regular tutorial meetings with their project adviser. Senior theses and projects are led by individual faculty members; however the Director of Undergraduate Studies approves AFVS 99 in each student's Crimson Cart.",,,
afe964e492854d748d8fa9a4bced5a60,Tutorial - Senior Year (Thesis/Senior Project),AFVS 99A,['Matt Saunders'],2024 Spring,Full Term,6:00pm,8:00pm,1/22/2024,4/24/2024,Location:TBA3,"https://www.google.com/maps?saddr=Current+Location&daddr=0,0&dirflg=w",['T'],13796,117196,Instructor,0/25,"All students wishing to undertake an AFVS 99 project, either a senior thesis or senior project, must have permission of the project adviser, chosen by the student, before being considered. The Director of Undergraduate Studies and the AFVS Honors Board must approve all AFVS 99 projects and theses in advance.  Part one of a two part series.",,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=AFVS+99,Faculty of Arts & Sciences,"['Art', 'Film', 'and Visual Studies']","['Art', 'Film', 'and Visual Studies']",Cambridge Campus,4,Tutorial,FAS Letter Graded,Not Available for Cross Registration, 5/11/2024 9:00 AM,,,"The first term of the AFVS 99: Senior Thesis/Project should always be AFVS 99A. If you are beginning your thesis or project off-cycle, meaning, in the spring term, enroll in AFVS 99A. Optional for senior concentrators, required for Joint Concentrators. Students must be enrolled in AFVS 99 to do a thesis. Students should arrange regular tutorial meetings with their project adviser. Senior theses and projects are led by individual faculty members; however the Director of Undergraduate Studies approves AFVS 99 in each student's Crimson Cart.",,,
3d247db2324d416aa134b2e3a172089b,Tutorial - Senior Year (Thesis/Senior Project),AFVS 99B,['Matt Saunders'],2023 Fall,Full Term,,,9/5/2023,12/5/2023,Location:TBA3,"https://www.google.com/maps?saddr=Current+Location&daddr=0,0&dirflg=w",,14452,159861,Instructor,,"All students wishing to undertake an AFVS 99 project, either a senior thesis or senior project, must have permission of the project adviser, chosen by the student, before being considered.  The Director of Undergraduate Studies and the AFVS Honors Board must approve all AFVS 99 projects and theses in advance.  Part two of a two part series.",,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=AFVS+99,Faculty of Arts & Sciences,"['Art', 'Film', 'and Visual Studies']","['Art', 'Film', 'and Visual Studies']",Cambridge Campus,4,Tutorial,FAS Letter Graded,Not Available for Cross Registration, 12/13/2023 2:00 PM,No Limit,FALL 2023: Students doing a studio thesis will attend course meetings for AFVS 99  every other Tuesday from 6pm to 8pm. Meetings to be determined for students doing a film/video thesis or film and visual studies thesis ,"Optional for senior concentrators, required for Joint Concentrators. Students must be enrolled in AFVS 99 to do a thesis. Students should arrange regular tutorial meetings with their project adviser. Senior theses and projects are led by individual faculty members; however the Director of Undergraduate Studies approves AFVS 99 in each student's Crimson Cart.",,,
ced13ab17f904a5985931e40f7419252,Tutorial - Senior Year (Thesis/Senior Project),AFVS 99B,['Matt Saunders'],2024 Spring,Full Term,6:00pm,8:00pm,1/22/2024,4/24/2024,Location:TBA3,"https://www.google.com/maps?saddr=Current+Location&daddr=0,0&dirflg=w",['T'],13793,159861,Instructor,0/25,"All students wishing to undertake an AFVS 99 project, either a senior thesis or senior project, must have permission of the project adviser, chosen by the student, before being considered.  The Director of Undergraduate Studies and the AFVS Honors Board must approve all AFVS 99 projects and theses in advance.  Part two of a two part series.",,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=AFVS+99,Faculty of Arts & Sciences,"['Art', 'Film', 'and Visual Studies']","['Art', 'Film', 'and Visual Studies']",Cambridge Campus,4,Tutorial,FAS Letter Graded,Not Available for Cross Registration, 5/11/2024 9:00 AM,,,"Optional for senior concentrators, required for Joint Concentrators. Students must be enrolled in AFVS 99 to do a thesis. Students should arrange regular tutorial meetings with their project adviser. Senior theses and projects are led by individual faculty members; however the Director of Undergraduate Studies approves AFVS 99 in each student's Crimson Cart.",,,
b5a39d3a6a344db4920b1a3e0e00d3c6,Drawing 2: Emotion and Notation,AFVS 112E,['Katarina Burin'],2023 Fall,Full Term,3:00pm,5:45pm,9/5/2023,12/5/2023,Carpenter 4th Fl,"https://www.google.com/maps?saddr=Current+Location&daddr=42.373607,-71.114283&dirflg=w","['M', 'W']",20676,222787,Instructor,12/15,"The close look at, and adoption of, drawing as a functional tool. This typology of drawing is often found in scientific journals and extra-artistic contexts in the form of diagrams, symbols, maps, calendars, graphic models, architectural renderings and technical illustrations of many kinds. These drawings often imply or suggest a lack of poetic and artistic goals, inviting unambiguous readings of specific content. We will explore, manipulate, subvert, or find alternative uses for these often overlooked drawing conventions. A new drawing vocabulary will emerge from our research and practice.
Through the use of these new drawing vocabularies we will develop our own systems of visual communication and conceptual experimentation. The result will be the creation of experimental bodies of knowledge and new forms of thought - essentially developing an archive based on individual interests and goals. These archives can be subversive, interrogative, playful or serious. Along with projects and assignments we will delve into a long tradition of artists who have undermined established systems of knowledge, taste, and hierarchy by rethinking and sometimes fictionalizing their archives.",,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=AFVS+112,Faculty of Arts & Sciences,"['Art', 'Film', 'and Visual Studies']","['Art', 'Film', 'and Visual Studies']",Cambridge Campus,4,Studio,FAS Letter Graded,Available for Harvard Cross Registration, 12/14/2023 9:00 AM,,"FALL 2023: To take this limited-enrollment course, please consult the Canvas course site for information about the enrollment process and procedures.",,,,
